tweet,sentiment
 852 TKA China Didatangkan Untuk Menjadi Operator Kereta Cepat Didatangkannya 825 orang tenaga kerja asing (TKA) dari Cina untuk mendampingi sebanyak 1096 tenaga kerja Indonesia (TKI) ... https://t.co/0NPZLKgigB,negative
Pertama kali banget cobain LRT jabodetabek buat tujuan halim. Terus salah rute kelewatan :( mana tujuannya mau naik kcic yang terjadwal,negative
Itu TEL MRT Jakarta LRT Jakarta LRT Jabodebek sama KCIC dianggap punyanya odong-odong kali ya? ,negative
Hari ini kerjaan PP Bandung mobilan. Kamis PP Bandung lagi tapi nge Whoosh. Sambil idung bindeng + sakit kepala + batuk2 + lain2.,negative
Yg ngomong ini namanya Muzakir ahli ekonomi dan konsultan perbankan Alumni FE UII Angkatan 1977... KCIC malapetaka seluruh rakyat. https://t.co/nwWy9hwhaf,negative
Jumlah penumpang Kereta Cepat Jakarta-Bandung (KCJB) atau Whoosh dinilai belum mencapai target hingga jadi perhatian Presiden Jokowi. Apa kata KCIC? https://t.co/eSC5KyPObJ,negative
@kabarpenumpang Indo itu belum butuh kereta cepat gue bukan anti kereta cepat ya gue suka aja cuman dengan keuangan negara yg belum mumpuni ya belum seharusnya memaksakan untuk ngebangun kereta cepat,negative
Pindah2 moda dari whoosh-LRT-KRL vibenya berubah dari upscale sosiety ke decent mid class ke pasar tumpah ,negative
Kecelakaan Turangga vs Lokal Baraya Whoosh disalahkan kaum jumping into conclusion .,negative
Beginilah kondisi Indonesia yang bangga dengan kereta cepat dan IKN.. https://t.co/d9lqx7HvVt,negative
@lucywiryono Kuncinya ada di prabowo mau gak terus subsidi motogp pakai apbn? secara bisnis jelas mandalika tidak menguntungkan sama seperti proyek2 jokowi lainnya kereta cepat ikn harus disubsidi apbn itdc saja awal2 sudah minta suntik apbn sekarang gak ,negative
Ini whoosh gaada diskon apa ya lama lama boncos setiap balik ke bandung atau jakarta naik whoosh.,negative
MERUGI APBN MENJERIT SIAPA YANG BERTANGGUNG JAWAB.... DIDUGA BESAR PASAK DARIPADA TIANG SEJUMLAH KONSORDIUM BUMN PROYEK KERETA CEPAT WHOSSH MERUGI PULUHAN TRILIUN BEBAN HUTANG SEMAKIN TINGGI....‼️ #BenarkahIjazahJokowiAsli #BenarkahIjazahJokowiAsli 🆘🆗 https://t.co/o2lx96Adog,negative
@tanyakanrl habis ada berita ini Indonesia terancam kehilangan investor asing dan masih ada utang KCIC yang akan dibeban kepada KELUARGA MULYONO. MISKINKAN!!!!,negative
Kereta Cepat Jakarta Bandung Whoosh adalah wujud ambisi dengan manfaat yang minim. Sudah begitu kerugiannya bakal awet sampai dunia kiamat. #TerminalMojok https://t.co/7AdrJ3POW1,negative
@FazyNargareta program apa yang realistis untuk dilanjutkan? food estate? IKN dan rumah mewah menteri2? bandara sepi? kereta cepat hutang besar sepi penumpang? melanjutkan 3 periode lewat keturunan? import2 beras petani melarat? kenaikan pajak? outsourcin,negative
@ali_njajali Tinggal dihitung saja pengurangan kepadatan kendaraan pribadi di Jalan tol cipularang dari rata2 harian range tanggal yang dijadikan patokan sama KCIC. Terus tiap kendaraan diambil rerata jumlah penumpang tinggal dikalikan. Diperbandingkan ke,negative
Emang kudu cuman tau nama ibukota Jatim apa manfaatnya kalau udah jadi dokter? Ya dites sesuai disiplin ilmunya lah maaak geografi wqqqaa bapa ada2 aja bajer KCIC,negative
Gaenaknya naek whoosh baru merem dikit udah sampe. Kalo kebablassn report banget kelewatan stasiun pfftt,negative
Dulu tuh orang-orangnya Pejabrut bilang Kehadiran kereta cepat akan mengakselerasi transportasi berbasis rel di Bandung Raya... WADUK ANJINGG https://t.co/wz3gEXQE7V,negative
Duit pemerintah habis buat subsidi kereta cepat dan bangun IKN. Jadi tidak ada sisa buat subsidi transportasi umum ya?,negative
@ayuagstni Selamat sore Kak. Mohon maaf mengenai hal tersebut silakan dapat memilih masa berlaku KTP yang paling terakhir ya. Informasi terkait layanan kereta cepat Kakak bisa langsung menghubungi: - Call Center: 150909. - WhatsApp: 0815-1032-0909. - Emai,negative
Beliau teh hirup keneh dan sehat2 gening. Kirain udah stay low dan diparkir gegara dosa KCIC hehe,negative
Kalo kebijakan bisa dipidana mestinya ada yg dipenjara karena proyek KCIC. Bilangnya b2b no APBN no jaminan pemerintah. Ujungnya kita tau gimana. Dan BUMN nyaris tumbang karena proyek ini. Sampai sekarang belom ada yg tanggung jawab padahal kerugian nya luar biasa. ,negative
kayanya ga etis mengkritik pengguna harusnya pihak KCIC menyediakan tempat duduk lebih byk,negative
Ini di Station Whoosh Halim bukan di Beijing. Mengapa tdk khas nuansa Betawi ya? Bukankah Kereta ini tidak dibiayai China? @jokowi https://t.co/tS9AvuAsDD,negative
Ini kan pemanasan aja. Abis ini airlangga (sawit) atau bahlil (ijin tambang) terus jokowi (kerugian negara kcic ikn),negative
Kalau obral nikel ke Cina bebas pajak juga itu apa namanya pung?? Proyek KCIC biaya bengkak gara2 Cina salah hitung lalu bebani APBN itu namanya apa pung?? https://t.co/XYMWVfGVCs,negative
Ombudsman Ungkap Sederet Masalah Operasional Kereta Cepat Whoosh https://t.co/X14Yzk7Hqh,negative
Kabar gembira buat para pembenci bahwa WHOOSH kereta cepat Bandung jakarta tidak laku... AYO nyirnyirin terus... https://t.co/Z9lc8sT6I3,negative
High Speed Rail Kereta Api Laju 'Whoosh' Indonesia Mampu Capai Kelajuan Hingga 350 Km/j Kebodohan rakyat Malaysia pilih PH jadikan Malaysia ketinggalan dgn Indonesia. Project yg DSN plan semua dibatalkan lepas tu kena bayar rates juta ke Spore.. https://t.co/eOGLhRfsvL,negative
 Kamu pake Whoosh berarti kamu memakai subsidi uang negara kenapa kamu gak bayar lebih dari harga tiket sekarang supaya tiket kamu gak jadi beban negara? halah tai ucing dilebuan. ,negative
terlepas dari soal utang dll merujuk sama okupansi KCIC statement ini kurang cerdas KC laku karena melayani wilayah yg argo parahyangan dkk ga berenti yaitu padalarang dan gedebage tegalluar sekaligus membuka konektivitas disana dan merebut pasar bandung cimahi tentunya,negative
Sampe sekarang tuh Masih menyayangkan kenapa pemerintah lebih milih bikin proyek kcic drpd mengembangkan rute krl ini,negative
[NEWS EXPLAINED] PT. Kereta Cepat Indonesia China (KCIC) mengklarifikasi meski stasiun bocor Whoosh tetap dapat berfungsi. Mereka mengklarifikasi pembangunan terjadi saat musim kemarau sehingga saat itu tidak bisa menguji ketahanan debit air dengan baik. https://t.co/EcT7Ru2e5F,negative
@reyhan2ff Intinya posisi digeser karena ga sesuai sama keinginan mulyono kan? Fakta bahwa penolakan pak jonan trhdp kereta cepat yg dipaksakan oleh mulyono sekarang sudah terhawab kan? KCIC merugi jgnkan untung nutup biaya operasional pun kaga,negative
@bukan4non @Wardanafik @merapi_uncover Bagi saya KCIC dan subsidi itu tidak tepat kok. Sayang tidak ada kebijakan ekonomi yang ada hanyalah kebijakan politik.,negative
KCIC Blak-blakan Dituding Bikin Rugi WIKA Soal Proyek WHOOSH https://t.co/i9MPgCJGe5,negative
Masih percaya sama raja jawa Pertama di Asia Tenggara Kereta Cepat Whoosh Sebabkan Kerugian Triliunan untuk Perusahaan Lokal Kok Bisa? https://t.co/tnNVShrVcF,negative
Ga usah investasi yang ga perlu. Yang penting efisiensi.l dan pakai logika. Dari pada bangun Whoosh mempercepat Bandung Jakarta 1 jam ya mending Jembatan Selat Sunda bisa mempercepat dari 3 jam jadi 10 menit. Ga perlu antri berhari hari. Biaya dari sekarang 500ribu sampai 3 8juta https://t.co/FbkyqjhPPy,negative
#TempoThread Kereta api cepat Whoosh saking cepatnya nggak terasa utangnya membengkak segini banyak A Thread https://t.co/7BiwvH0W9H,negative
Trial rute network KCIC Jakarta - Bandung. Quality nya gak jauh banget hampir sama sebenarnya. PING up 10% dari KAI dari tiap sample. Setidaknya masih bisa maintain network dengan kecepatan 350km/jam.,negative
@kabarpenumpang Mangkannya dlu knp Ignasius Jonan menentang proyek kereta cepat ya krn msh kurang layak secara bisnis. Pdhal Beliau yg bikin transportasi kereta jd seenak ini eh malah Beliau dicopot grgr nolak kereta cepat. Skrg KAI beneran sdh jatuh tert,negative
Ya klo tiket KCIC masih promo terus-terusan banyak yg rame² naik. coba klo harga tiketnya norma full price no subsidi masih jamin klo rame? ,negative
ah kalo ga urgent dan buru2 mah ngapain naik whoosh buat gw yang duiknya ga banyak mah masih mempertimbangkan naik bis (2-3 jam maks) dan itu udah sampe di kota bandungnya lagipula kalo emang ga buru2 2-3 jam mah bentar,negative
Manajemen WIKA memaparkan bahwa Perusahaan menanggung kerugian hingga Rp7 12 triliun pada tahun buku 2023 beban bunga yang tinggi menjadi salah satu faktor tingginya angka kerugian. WIKA Rugi Rp7 12 Triliun Gara-gara Proyek Whoosh https://t.co/l3rthJI2an,negative
fak kata gue teh. tiba tiba whoosh harganya naik,negative
jiah ternyata tarif KRL naik beneran grgr kcic dong wkwkwkw,negative
serius lu ngefans sama orang yang bikin jalan berbayar lewat utang? sama orang yang ngutang buat bikin kcic yg ga bisa menuhin target? ngefans sama orang yang mahal2 bikin kertajati tapi manfaatnya kek apa? serius lu? hah gw kira lu kritis ternyata? hadeuh2 .,negative
@Quvvatt sebagai penduduk Bandung. pengen sih dibuka lagi bandara Bandung. biar ada pilihan buat kita. juga travel jkt-bdg termasuk kereta api biasa. jangan dibuat susah / mahal sehingga kami terpaksa pilih kcic. masing2 ada pasarnya.,negative
Exactly Indo belum butuh kereta cepat di saat banyak hal lebih penting lain seperti ini yang belum terpenuhi.,negative
@koganenohikari kcic ditolak jonan karena costnya over.dana kcic iso memupgrade kereta gemlodak jadi stainless steeel kabeh,negative
LMAO Kalau video ini benar ya artinya Sri Mulyani kembali menyetujui alokasi APBN diluar pembahasan dengan DPR. Mirip dengan saat dia bikin permen nalangin utang swasta di KCIC pake duit rakyat. Bedanya ini utang kementerian. Udah gw bilang Menkeunya pasti ibu Sri lagi.,negative
Secara perhitungan kasar nilai utang pokok plus bunga yang bakal dibayarkan oleh pihak Indonesia dalam hal ini konsorsium KCIC kepada China mencapai Rp226 9 miliar (per bulan) Mantap? https://t.co/wHTWAVWQgM,negative
Ini stasiun kereta cepat halim teh ac nya ga pernah dinyalain kalo low season atau gmn ,negative
ga usah jauh2 .. itu Stasiun KCIC Halim sama Bandara Halim aja ga terhubung kok transportasi public nya .. ga ada bis @PT_Transjakarta untuk rute itu.,negative
@MadameSuga bule tercengang orang goblok dari planet mana yg bikin kereta cepat dengan matiin kereta biasa,negative
KAI sdh jatuh tertimpa tangga Bayar utang ke China Rp6 9T Was-was PMN ga disuntik Pusing muterin duit buat operasional Target jumlah penumpang blm tercapai Bayar sewal rel Bayar maintenance and operation (IMO) Dirut KCIC dibawah bayang2 China https://t.co/Ip5W1eyrQY,negative
Apakah kalian setuju dengan pernyataan atau sindiran HASTO soal kereta cepat WHOOSH ? Utang kereta cepat 70 tahun baru lunas belum-belum sudah bocor . Padahal Whoosh baru beroperasi sekitar 6 bulan. https://t.co/94uI8WxU1z,negative
3 hari pp jkt-bdg naik whoosh edas bikin udah nya tunduh dan capeekk pas hari H nya sih happy2 aja ya kok udhnya badan berasa remuk wkwkwkwkwk,negative
Loh kok menyesal kita sekarang punya semua moda transportasi dari KRL sampai kereta cepat... 2019 rekonsiliasi biar damai... e tapi kalau lw maunya ribut terus yah gapapa juga min...,negative
Bagus. Udah ketebak. Dibalik jadi tarifnya naik tapi ada yg dapet subsidi lebih. Tapi akan lebih baik kalau mempertimbangkan faktor lain Misal: buat apa subsidi mobil listrik yg cuma jadi mobil kedua? Atau kenapa KCIC tarifnya beda2 biar ada yg murah? Itulah yg ga adil,negative
Aksi pencurian bantal dengan teknologi khusus di Kereta Cepat Whoosh terekam CCTV. PT KCIC diminta publikasi rekaman CCTV pencurian bantal itu. https://t.co/9T392Htyey,negative
Tuh jok .. Pak Jonan orang pintar dan bersih.. skrng KCIC dlm 100 thn diperkirakan baru lunas. Kelakuanmu bikin rusak bangsa ini @jokowi,negative
Kasian ni BUMN udah disuruh nanggung proyek2 citra kepala negara (LRT Palembang LRT Jabodebek KCIC) masih suruh bayar bahan bakar + sewa rel yang naik mulu harganya Begitu harga tiket terpaksa dinaikin yang kena maki maki dia juga,negative
Bajingan 45uuu buat kalian para koruptor dan pemerintah yg masih ngotot bangun ikn harus tepat waktu dengan kemewahan dan memperpanjang jalur kcic sampai surabaya ... t4i kalian semua ... https://t.co/fr05rtPIn1,negative
Coba yah seandainya alokasi dana Whoosh Whooosh dibuat bikin rel doubletrack sby - mlg lah,negative
pada ngeluh pajak THR. oke gas oke gas?? mamam tuh pilihan. THR lu buat bayar utang kereta cepat ke pemerintah cina. #jokowi #prabowo #anies,negative
Kaya bansos yg dijadiin bancakan kemaren? Atau kaya IKN? Atau buat bayar hutang KCIC? YANG MANA BAHLIIILL???? PANTESAN NGOMONGNYA GA JELAS DASAR TUKANG MABOOK!! #PeringatanDarurat,negative
Bangke whoosh ini kocak bgt gw mau beli tiket trs tulisannya penjualannya cuma dr jam 00.00-22.20 barusan gw coba lg bilangnya dr jam 02.00-22.20 fakmennnn,negative
Beneran tah ini... Udah ngabisin biaya sebesar KCIC jadinya cuma beton setengah kilo?!,negative
gampang.. cabut subsidi KRL Commuter Line utk subsidi KCIC.. lalu siap2 diontrog,negative
Minibus tertabak kereta feeder Whoosh di perlintasan tanpa palang pintu https://t.co/aTQ0956UKS,negative
Lho kenapa Teriak??? Ini Program Jokowi tho??? Sy sih dukung...kenapa nggak naik 700% aja??? Ingat Jokowi lg butuh Duit utk Bayar IKN dan kereta cepat,negative
Wah bapa bajer KCIC dan bajer tembako juga skr. *DitakolPaPura,negative
@RockyAlvarez10 @mazzini_gsp Kertajati kcic dll itu proyek yg gak untung kalo itungannya untung rugi sbg kasus tipikor berarti bisa kena tuh yg acc itu proyek.,negative
Tapi sebenernya di beberapa bagian lain gue tetap perlu kerja lebih keras sih krn belum pernah capai krn perlu hancurin mental block heweuh ternyata ini mid lap usia 30 ke 40 ️ andai first lap usia 20 ke 30 gue udah sepinter ini.. whoosh kalah kereta cepat jkt-bdg wkwk,negative
gausah jauh-jauh orang kek jonan aja dicopot cuma karena ga setuju soal KCIC sama T3U soetta kok padahal ujungnya terbukti omongan jonan bener wkwkwk,negative
Ngomongnya doang biar subsidi tepat sasaran. Aslinya mah dah pusing bayar utang kereta cepat hasil egonya Mulyono.,negative
kcic emng kurang sih lebih prefer kereta biasa/travel aja apalagi kalo rumahnya di jakarta yg jauh dari halim :),negative
PENODONGAN PENUMPANG WHOOSH DI STASIUN TEGALLUAR Beredar informasi bahwa ada penumpang Kereta Cepat Whoosh telah mengalami tindakan penodongan saat menggunakan kendaraan online dari Stasiun Tegalluar. https://t.co/h7DceQzVSC,negative
makanya gua sampe kapanpun benci namanya proyek KCIC dan IKN Jokowi. Dua proyek yang cuma kasih makan ego penguasa doang.,negative
Hanya orang buta hati syahwat kekuasaan dan mati #Nalar yang mengakui keberhasilan Jokowi agar dapat dukungan nyapres ?! 10 Juta Lapangan Pekerjaan? 7% Pertumbuhan Ekonomi? Stop Impor Beras/Gula/Kedelai? Stop naikkan BBM/LPG/TDL? Tidak gunakan APBN untuk KCIC?,negative
Mungkin penyebab knp air bisa masuk ke dlm kabin pnumpang whoosh. 1.KCIC400AF tidak memiliki talang air diatas pintu. 2.Atap stasiun Tegalluar ada yg bagian yg terbuka. 3.Bandung timur lg hujan sangat deras.Stasiun KAI Cimekar yg tak jauh dr tegalluar sempat banjir https://t.co/w84q70lwGE,negative
 SELURUH PEKERJA KERETA CEPAT JAKARTA-BANDUNG MERUPAKAN TKA YANG BERASAL DARI CHINA. INDONESIA HANYA KEBAGIAN BAYAR UTANG Faktanya TKA yang didatangkan dari China merupakan bagian dari program transfer kemampuan dalam mengoperasikan ... https://t.co/oU37GZ42Cq,negative
berat ya angsuran kcic ini ,negative
Ada cerita dulu KCIC mau recruit cleaning service orang lokal gedebage biar warga lokal terserap tenaga kerja terus ternyata warloknya pada ogah2an dan malah pada pengen enak doang jadi preman nagih parkir awokawokawokawok,negative
Ini tuh sm logikanya seperti: biar kereta cepat itu laku kereta lain yg lewat dibubarin.,negative
Pejabat yg bertanggung jawab thdp kebijakan Kerugian Kereta Api Cepat : 1) Presiden Jokowi 2) Menko Marinvest : LBP 3) Mantan Menteri BUMN : RMS 4) Menteri BUMN : ET,negative
Sudah di curangi dalam soal KERETA CEPAT Malam ini China Curangi Indonesia dalam Sepakbola.... #TimnasDay,negative
@karimnas_ Stasiun KCIC padalarang aksesnya ancur macet parah pakai motor pun tetap macet bahkan jalan kaki pun macet gokil. Jarak rumah - stasiun KCIC padalarang lebih deket daripada rumah - pool travel tapi lama perjalanan lebih cepet ke pool travel. St,negative
Khawatir nanggung utang Whoosh malah naikin tarif KRL Commuter Line KA eksekutif KA Argo dll. Biang kerusakan yaitu maksa Whoosh Hutang China sangat membahayakan kedaulatan negara dan merugikan rakyat banyak,negative
Lha KCIC minta maaf kok mesti dipertanyakan. Permintaan maaf tak selalu mesti krn salah kan? Soal jalur gempa Shinkansen di Jepang pun bukan di jalur aman gempa. Bahkan di sana ada Seikan Tunnel 23 km di antaranya malah di bawah laut Selat Tsugaru.,negative
KOCAKKK SIAPA SIH EGEE YANG MENCIPTAKAN MATKUL PENGANGGARAN PERUSAHAAN HAHHHHHH KOCAKKK KOCAKK MATERI APAAN ITU BJIRRR dahlah materi susah dosen ngejelasin kek kereta whoosh eh gue nya kek kereta kelinci MANA MASOKKK,negative
@giIangmahesa Wah whoosh enggak ada sistem kegempaanya berarti duh kacau. ,negative
banyangin aja kcic skrng udh punya eksternalitas di daerah JL garuda bdg di buat flyover pdhl KKP plus nambah macet bottle neck nya ga kuat. ga tau yag apa ini bagian dari FS kcic tp gw blm pernah baca.,negative
Andai aja kemaren kereta cepat pake pinjaman jepang. Bayarnya lagi murah dah. Lah yen kan lagi murah. KCIC malah pake renmimbi + dolar.,negative
Dik Tiongkok kalo besok mau dapet poin utang KCIC lunas buat nambah subsidi KRL.,negative
@Romeorome70 @siregar_najeges Dan KCIC dan makan siang gratis. Program brengsek,negative
@raihanaulia_rar Asli pernah dengan pedenya abis naik whoosh dari bandung mau balik bogor lanjut LRT. Terus berenti stasiun LRT Cawang yang niatnya mau ganti KRL . Dengan PDnya turun eh ternyata yang nguambung KRL Cawang itu stasiun LRT Cikoko bukan stasi,negative
